timestamp,run_id,simulador,device,bits,llave_objetivo_bin,llave_objetivo_int,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,umbral_frecuencia_objetivo,shots,estado_top1,frecuencia_top1,frecuencia_llave,encontrada,tiempo_total_s,tiempo_busqueda_s,profundidad
2026-07-05T22:53:13Z,b15dfe78-6dc0-49c4-a234-7fe141d536b7,aer_simulator,CPU,2,10,2,1,2,2,2,False,exito,1,1,0.9,1024,10,1024,1024,True,0.335081,0.333987,6
2026-07-05T22:53:14Z,bde1be7f-bcff-408c-8e04-ab80d9f6b060,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.335865,0.334824,6
2026-07-05T22:53:14Z,d0d1a37d-ac9e-4a39-8d1c-e78a39652b3e,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.334934,0.333892,6
2026-07-05T22:53:14Z,20f6be7d-b65e-4e42-a5e4-57ab4f57bdb5,aer_simulator,CPU,2,00,0,1,2,2,2,False,exito,1,1,0.9,1024,00,1024,1024,True,0.333256,0.332138,6
2026-07-05T22:53:15Z,0111b464-e7b7-432d-a835-5647b9a8fb41,aer_simulator,CPU,2,10,2,1,2,2,2,False,exito,1,1,0.9,1024,10,1024,1024,True,0.348701,0.347614,6
2026-07-05T22:53:15Z,f41fb377-31ab-4330-a6ce-aceb29a79445,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.335986,0.334913,6
2026-07-05T22:53:15Z,5a7e4afd-a0b0-445f-a269-e575f72c3cc7,aer_simulator,CPU,2,00,0,1,2,2,2,False,exito,1,1,0.9,1024,00,1024,1024,True,0.341495,0.340399,6
2026-07-05T22:53:16Z,7d21bd8d-bde9-4851-a41c-65a660d8ece6,aer_simulator,CPU,2,10,2,1,2,2,2,False,exito,1,1,0.9,1024,10,1024,1024,True,0.340888,0.339706,6
2026-07-05T22:53:16Z,9c8350ce-1fc0-4b05-9d1f-455086a84abb,aer_simulator,CPU,2,10,2,1,2,2,2,False,exito,1,1,0.9,1024,10,1024,1024,True,0.334133,0.333018,6
2026-07-05T22:53:16Z,064b9545-701a-41cf-8216-5d8094dd87b4,aer_simulator,CPU,2,01,1,1,2,2,2,False,exito,1,1,0.9,1024,01,1024,1024,True,0.343562,0.342467,6
2026-07-05T22:53:17Z,c4ff9336-959d-4b29-a9af-06fa3793d15a,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.336517,0.335421,6
2026-07-05T22:53:17Z,dbc674d0-6c3d-431f-9b5b-c7f700384303,aer_simulator,CPU,2,00,0,1,2,2,2,False,exito,1,1,0.9,1024,00,1024,1024,True,0.354176,0.353048,6
2026-07-05T22:53:17Z,2138f340-be03-4c42-83dc-9496c550eae4,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.346996,0.345684,6
2026-07-05T22:53:18Z,b2b055e4-8aa1-46aa-bf91-f44b20430add,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.339321,0.33806,6
