timestamp,run_id,backend,backend_version,bits,llave_objetivo_bin,llave_objetivo_int,seed_simulador,seed_transpiler,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,shots,umbral_frecuencia_objetivo,estado_top1,frecuencia_top1,frecuencia_llave,tasa_exito,encontrada,distribucion_mediciones,profundidad_circuito,num_compuertas,num_qubits_auxiliares,ops_por_compuerta,tiempo_total_s,tiempo_busqueda_s
2026-06-01T00:45:43Z,b257ef0b-1457-4ac4-bc09-a6734c7b262d,qryd_emulator$square,2,4,1100,12,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1100,978,978,0.955078,True,"{""0000"": 1, ""0100"": 2, ""0001"": 3, ""0101"": 5, ""1000"": 5, ""1100"": 978, ""1001"": 3, ""1101"": 2, ""0010"": 3, ""0110"": 5, ""0011"": 2, ""0111"": 4, ""1010"": 3, ""1110"": 3, ""1011"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 33, ""rz"": 18, ""measure"": 4, ""x"": 2, ""h"": 1}",9.579335,9.565828
2026-06-01T00:45:53Z,334fc141-c67e-4ee9-b861-f1cf0d4a1315,qryd_emulator$square,2,4,1010,10,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1010,980,980,0.957031,True,"{""0000"": 1, ""0100"": 2, ""0010"": 3, ""0110"": 5, ""0001"": 5, ""0101"": 1, ""0011"": 5, ""0111"": 3, ""1000"": 2, ""1100"": 2, ""1010"": 980, ""1110"": 4, ""1001"": 3, ""1101"": 3, ""1011"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 33, ""rz"": 18, ""measure"": 4, ""x"": 2, ""h"": 1}",9.88757,9.873638
2026-06-01T00:46:02Z,d9322814-2486-42ce-8afe-40b06f801d67,qryd_emulator$square,2,4,1110,14,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1110,982,982,0.958984,True,"{""0000"": 1, ""0010"": 2, ""0001"": 3, ""0011"": 5, ""1000"": 5, ""1010"": 1, ""1001"": 5, ""1011"": 3, ""0100"": 2, ""0110"": 2, ""0101"": 2, ""0111"": 4, ""1100"": 2, ""1110"": 982, ""1101"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 32, ""rz"": 18, ""measure"": 4, ""h"": 2, ""x"": 2}",9.319203,9.305207
2026-06-01T00:46:12Z,a75edcef-0aa9-4a90-a54f-388993ae46cf,qryd_emulator$square,2,4,1101,13,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1101,982,982,0.958984,True,"{""0000"": 1, ""0100"": 2, ""0010"": 3, ""0110"": 5, ""1000"": 5, ""1100"": 1, ""1010"": 5, ""1110"": 3, ""0001"": 2, ""0101"": 2, ""0011"": 2, ""0111"": 4, ""1001"": 2, ""1101"": 982, ""1011"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 32, ""rz"": 18, ""measure"": 4, ""h"": 2, ""x"": 2}",9.421044,9.407022
2026-06-01T00:46:22Z,0cfc2e36-abf6-482a-b3e7-2958dbc3ccc5,qryd_emulator$square,2,4,1000,8,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1000,982,982,0.958984,True,"{""0000"": 1, ""0001"": 2, ""1000"": 982, ""1001"": 2, ""0010"": 4, ""0011"": 3, ""1010"": 3, ""1011"": 2, ""0100"": 3, ""0101"": 5, ""1100"": 2, ""1101"": 4, ""0110"": 3, ""0111"": 3, ""1110"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 34, ""rz"": 18, ""measure"": 4, ""x"": 2}",9.638915,9.625074
2026-06-01T00:46:31Z,e7ddb2ed-19ee-4455-9dfa-6cb152374902,qryd_emulator$square,2,4,0001,1,42,42,3,6,6,6,False,exito,3,3,1024,0.9,0001,978,978,0.955078,True,"{""0000"": 1, ""0001"": 978, ""0100"": 6, ""0101"": 2, ""1000"": 4, ""1001"": 3, ""1100"": 3, ""1101"": 2, ""0010"": 3, ""0011"": 5, ""0110"": 2, ""0111"": 4, ""1010"": 3, ""1011"": 3, ""1110"": 3, ""1111"": 2}",176,224,0,"{""cx"": 102, ""p"": 63, ""u"": 36, ""rz"": 18, ""measure"": 4, ""h"": 1}",9.554553,9.541021
2026-06-01T00:46:41Z,0d5bcbfa-a7a7-4184-9987-8204b441f3a5,qryd_emulator$square,2,4,1100,12,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1100,980,980,0.957031,True,"{""0000"": 1, ""1000"": 2, ""0010"": 3, ""1010"": 5, ""0001"": 5, ""1001"": 1, ""0011"": 5, ""1011"": 3, ""0100"": 2, ""1100"": 980, ""0110"": 2, ""1110"": 4, ""0101"": 3, ""1101"": 3, ""0111"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 33, ""rz"": 18, ""measure"": 4, ""x"": 2, ""h"": 1}",9.521301,9.507336
2026-06-01T00:46:50Z,09eb0d9a-7bba-4cf2-afc7-c790ca345f5f,qryd_emulator$square,2,4,1111,15,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1111,982,982,0.958984,True,"{""0000"": 1, ""0001"": 2, ""0010"": 3, ""0011"": 5, ""0100"": 5, ""0101"": 1, ""0110"": 5, ""0111"": 3, ""1000"": 2, ""1001"": 2, ""1010"": 2, ""1011"": 4, ""1100"": 2, ""1101"": 3, ""1110"": 2, ""1111"": 982}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 31, ""rz"": 18, ""measure"": 4, ""h"": 3, ""x"": 2}",9.53543,9.521398
2026-06-01T00:46:59Z,5c26e335-c055-47da-a691-3795e5096ec9,qryd_emulator$square,2,4,0111,7,42,42,3,6,6,6,False,exito,3,2,1024,0.9,0111,982,982,0.958984,True,"{""0000"": 1, ""0001"": 2, ""0010"": 3, ""0011"": 5, ""1000"": 5, ""1001"": 1, ""1010"": 5, ""1011"": 3, ""0100"": 2, ""0101"": 2, ""0110"": 2, ""0111"": 982, ""1100"": 3, ""1101"": 3, ""1110"": 3, ""1111"": 2}",176,224,0,"{""cx"": 102, ""p"": 63, ""u"": 34, ""rz"": 18, ""measure"": 4, ""h"": 3}",8.838211,8.825085
2026-06-01T00:47:08Z,ac9ea070-6782-40c7-8806-763bcfd3caa1,qryd_emulator$square,2,4,1000,8,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1000,978,978,0.955078,True,"{""0000"": 1, ""1000"": 978, ""0100"": 6, ""1100"": 2, ""0010"": 4, ""1010"": 3, ""0110"": 3, ""1110"": 2, ""0001"": 3, ""1001"": 5, ""0101"": 2, ""1101"": 4, ""0011"": 3, ""1011"": 3, ""0111"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 34, ""rz"": 18, ""measure"": 4, ""x"": 2}",9.471856,9.460231
2026-06-01T00:47:18Z,5920a027-26e3-4c89-8e7e-f5f9576dfca5,qryd_emulator$square,2,4,1011,11,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1011,982,982,0.958984,True,"{""0000"": 1, ""1000"": 2, ""0001"": 3, ""1001"": 5, ""0100"": 5, ""1100"": 1, ""0101"": 5, ""1101"": 3, ""0010"": 2, ""1010"": 2, ""0011"": 2, ""1011"": 982, ""0110"": 3, ""1110"": 3, ""0111"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 32, ""rz"": 18, ""measure"": 4, ""h"": 2, ""x"": 2}",9.608566,9.597541
2026-06-01T00:47:28Z,cda2ec71-726f-4053-a158-cf7c6f88bf46,qryd_emulator$square,2,4,0101,5,42,42,3,6,6,6,False,exito,3,2,1024,0.9,0101,980,980,0.957031,True,"{""0000"": 1, ""1000"": 2, ""0100"": 3, ""1100"": 5, ""0001"": 5, ""1001"": 1, ""0101"": 980, ""1101"": 2, ""0010"": 3, ""1010"": 5, ""0110"": 2, ""1110"": 4, ""0011"": 3, ""1011"": 3, ""0111"": 3, ""1111"": 2}",176,224,0,"{""cx"": 102, ""p"": 63, ""u"": 35, ""rz"": 18, ""measure"": 4, ""h"": 2}",9.650722,9.639033
2026-06-01T00:47:37Z,c568ce4d-9518-4b91-bb52-8a90787c7e28,qryd_emulator$square,2,4,1100,12,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1100,981,981,0.958008,True,"{""0000"": 1, ""0100"": 2, ""1000"": 3, ""1100"": 981, ""0001"": 4, ""0101"": 3, ""1001"": 3, ""1101"": 2, ""0010"": 3, ""0110"": 5, ""1010"": 2, ""1110"": 4, ""0011"": 3, ""0111"": 3, ""1011"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 33, ""rz"": 18, ""measure"": 4, ""x"": 2, ""h"": 1}",9.597596,9.586633
2026-06-01T00:47:46Z,e9cd1100-b4fc-4196-bd27-563c1a7ba9f1,qryd_emulator$square,2,4,1011,11,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1011,977,977,0.954102,True,"{""0000"": 1, ""0001"": 2, ""1000"": 3, ""1001"": 5, ""0010"": 5, ""0011"": 1, ""1010"": 5, ""1011"": 977, ""0100"": 3, ""0101"": 5, ""1100"": 2, ""1101"": 4, ""0110"": 3, ""0111"": 3, ""1110"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 32, ""rz"": 18, ""measure"": 4, ""h"": 2, ""x"": 2}",9.124623,9.113685
2026-06-01T00:47:56Z,332c47ed-be2c-47e1-9b76-8fb023b9ca62,qryd_emulator$square,2,4,1001,9,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1001,980,980,0.957031,True,"{""0000"": 1, ""0100"": 2, ""1000"": 3, ""1100"": 5, ""0010"": 5, ""0110"": 1, ""1010"": 5, ""1110"": 3, ""0001"": 2, ""0101"": 2, ""1001"": 980, ""1101"": 4, ""0011"": 3, ""0111"": 3, ""1011"": 3, ""1111"": 2}",176,223,0,"{""cx"": 102, ""p"": 63, ""u"": 33, ""rz"": 18, ""measure"": 4, ""x"": 2, ""h"": 1}",9.434718,9.423745
